equation_id,frames,coverage,invalid_lengths,resync_distance,tail,score,survives_train,confidence,reason
eq01495,289,1.0,10,10,3,99.48,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02461,583,1.0,10,10,3,99.48,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02467,289,1.0,10,10,3,99.48,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02497,583,1.0,10,10,3,99.48,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00095,294,0.9999,10,10,5,99.474,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00102,294,0.9999,10,10,5,99.474,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00131,294,0.9999,10,10,5,99.474,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00138,294,0.9999,10,10,5,99.474,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00742,300,0.9999,10,10,6,99.474,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00778,300,0.9999,10,10,6,99.474,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00313,282,1.0,11,11,3,99.428,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00319,282,1.0,11,11,3,99.428,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00349,282,1.0,11,11,3,99.428,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00355,282,1.0,11,11,3,99.428,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00023,294,0.9999,11,11,5,99.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00031,294,0.9999,11,11,5,99.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00059,294,0.9999,11,11,5,99.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00067,294,0.9999,11,11,5,99.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02039,308,0.9999,11,11,7,99.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02075,308,0.9999,11,11,7,99.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02251,286,0.9999,11,11,6,99.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02255,289,0.9999,11,11,8,99.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02287,286,0.9999,11,11,6,99.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02291,289,0.9999,11,11,8,99.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02398,302,0.9999,11,11,10,99.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02434,302,0.9999,11,11,10,99.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01755,277,1.0,12,12,3,99.376,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01759,277,1.0,12,12,3,99.376,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01791,277,1.0,12,12,3,99.376,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01795,277,1.0,12,12,3,99.376,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00528,293,0.9999,12,12,5,99.37,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00534,293,0.9999,12,12,5,99.37,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00564,293,0.9999,12,12,5,99.37,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00570,293,0.9999,12,12,5,99.37,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01467,269,1.0,13,13,2,99.324,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01471,269,1.0,13,13,2,99.324,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01503,269,1.0,13,13,2,99.324,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01507,269,1.0,13,13,2,99.324,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02475,269,1.0,13,13,2,99.324,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02478,269,1.0,13,13,2,99.324,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00240,293,0.9999,13,13,5,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00247,293,0.9999,13,13,5,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00276,293,0.9999,13,13,5,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00283,293,0.9999,13,13,5,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00729,581,0.9999,13,13,4,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00734,581,0.9999,13,13,4,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00765,581,0.9999,13,13,4,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00770,581,0.9999,13,13,4,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02259,275,0.9999,13,13,5,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02263,275,0.9999,13,13,5,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02295,275,0.9999,13,13,5,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02299,275,0.9999,13,13,5,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02397,291,0.9999,13,13,10,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02399,308,0.9999,13,13,9,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02403,282,0.9999,13,13,6,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02407,282,0.9999,13,13,6,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02433,291,0.9999,13,13,10,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02435,308,0.9999,13,13,9,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02439,282,0.9999,13,13,6,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02443,282,0.9999,13,13,6,99.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00297,581,0.9999,14,14,4,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00303,581,0.9999,14,14,4,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00333,581,0.9999,14,14,4,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00339,581,0.9999,14,14,4,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01017,585,0.9999,14,14,5,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01022,585,0.9999,14,14,5,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01053,585,0.9999,14,14,5,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01058,585,0.9999,14,14,5,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01393,272,0.9999,14,14,6,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01398,272,0.9999,14,14,6,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01429,272,0.9999,14,14,6,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01434,272,0.9999,14,14,6,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01449,581,0.9999,14,14,4,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01453,581,0.9999,14,14,4,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01485,581,0.9999,14,14,4,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01489,581,0.9999,14,14,4,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01737,580,0.9999,14,14,5,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01741,580,0.9999,14,14,5,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01773,580,0.9999,14,14,5,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01777,580,0.9999,14,14,5,99.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00081,581,0.9999,15,15,4,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00088,581,0.9999,15,15,4,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00117,581,0.9999,15,15,4,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00124,581,0.9999,15,15,4,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00293,583,0.9999,15,15,4,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00299,583,0.9999,15,15,4,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00329,583,0.9999,15,15,4,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00335,583,0.9999,15,15,4,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00513,585,0.9999,15,15,5,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00519,585,0.9999,15,15,5,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00549,585,0.9999,15,15,5,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00555,585,0.9999,15,15,5,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01233,584,0.9999,15,15,6,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01238,584,0.9999,15,15,6,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01269,584,0.9999,15,15,6,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01274,584,0.9999,15,15,6,99.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00091,298,1.0,16,16,3,99.168,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00127,298,1.0,16,16,3,99.168,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00739,291,1.0,16,16,3,99.168,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00775,291,1.0,16,16,3,99.168,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00009,581,0.9999,16,16,4,99.162,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00017,581,0.9999,16,16,4,99.162,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00045,581,0.9999,16,16,4,99.162,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
